product_id,price,stock_quantity,stock_status,onsale_web,id_web,post_title,post_name,total_sales,z_score
4065.0,19.5,35.0,instock,1.0,15022,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,oratoire-saint-martin-cairanne-douyes-2016,0,-0.46720215785903013
4084.0,23.2,14.0,instock,1.0,16014,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",rimauresq-cotes-de-provence-cru-classe-r-2017,0,-0.3341590020633629
4272.0,9.2,25.0,instock,1.0,13089,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,domaine-serol-cote-roannaise-cabochard-2016,1,-0.8375655375064281
4601.0,16.1,31.0,instock,1.0,16151,Catherine et Claude Maréchal Bourgogne Aligoté 2018,catherine-et-claude-marechal-bourgogne-aligote-2018,4,-0.5894580307523459
4714.0,13.3,25.0,instock,1.0,15361,Domaine Schoenheitz Muscat 2017,domaine-schoenheitz-muscat-2017,3,-0.6901393378409589
4980.0,26.5,88.0,instock,1.0,15229,Château La Tour l'Aspic Pauillac 2014,chateau-la-tour-laspic-pauillac-2014,0,-0.2154988901374975
5491.0,26.5,15.0,instock,1.0,15481,Marc Colin Et Fils Santenay Rouge 2017,marc-colin-et-fils-santenay-rouge-2017,0,-0.2154988901374975
5506.0,18.2,63.0,instock,1.0,14192,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,chateau-de-la-selve-coteaux-de-lardeche-rouge-serre-berty-2014,0,-0.5139470504358862
4050.0,21.8,0.0,outofstock,1.0,16449,Pierre Gaillard Saint-Joseph Blanc 2019,pierre-gaillard-saint-joseph-blanc-2019,6,-0.38449965560766936
4727.0,26.0,33.0,instock,1.0,16540,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,paul-ginglinger-riesling-grand-cru-pfersigberg-2018,2,-0.23347769497474985
4229.0,9.6,26.0,instock,1.0,15403,Mérieau Touraine L'Arpent des Vaudons 2018,merieau-touraine-arpent-vaudons-2018,0,-0.8231824936366262
4789.0,11.1,62.0,instock,1.0,15316,Maurice Schoech Pinot Noir 2018,maurice-schoech-pinot-noir-2018,2,-0.7692460791248692
6301.0,40.5,20.0,instock,1.0,15745,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,borie-la-vitarele-saint-chinian-midi-rouge-2015,0,0.28790764530556767
4258.0,32.1,0.0,outofstock,1.0,14485,Domaine Huet Vouvray Le Mont Sec 2017,domaine-huet-vouvray-le-mont-sec-2017,5,-0.014136275960271378
5061.0,52.6,24.0,instock,1.0,15711,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,lucien-boillot-gevrey-chambertin-les-evocelles-2017,0,0.7229947223670741
4179.0,24.0,73.0,instock,1.0,16166,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,hortus-pic-saint-loup-grande-cuvee-2018,7,-0.30539291432375915
5697.0,29.9,1.0,instock,1.0,16094,Planeta Sicilia Noto Santa Cecilia 2016,planeta-sicilia-santa-cecilia-2016,0,-0.09324301724418173
4173.0,5.7,100.0,instock,1.0,16211,Maurel Pays d'Oc Chenin-Colombard 2019,maurel-pays-doc-chenin-colombard-2019,13,-0.9634171713671944
4656.0,43.0,3.0,instock,1.0,10814,Thierry Germain Saumur-Champigny Outre Terre 2013,thierry-germain-saumur-champigny-outre-terre-2013,0,0.37780166949182936
4704.0,18.2,0.0,outofstock,1.0,15004,Albert Mann Gewurztraminer 2017,albert-mann-gewurztraminer-2017,3,-0.5139470504358862
5010.0,55.6,17.0,instock,1.0,15073,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,domaine-des-comtes-lafon-monthelie-1er-cru-les-duresses-2017,0,0.8308675513905881
6626.0,33.2,1.0,instock,1.0,15790,Weingut Besson-Strasser Zürich Räuschling 2018,weingut-besson-strasser-zurich-rauschling-2018,0,0.025417094681683797
6632.0,52.7,2.0,instock,1.0,15794,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,weingut-besson-strasser-zurich-pinot-noir-chlosterberg-2016,1,0.7265904833345246
4597.0,61.6,0.0,outofstock,1.0,14000,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,marc-colin-et-fils-chassagne-montrachet-blanc-vide-bourses-2016,2,1.046613209437616
4689.0,12.8,6.0,instock,1.0,13736,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,domaine-plageoles-cotes-du-tarn-blanc-sec-ondenc,1,-0.7081181426782113
6093.0,12.6,0.0,outofstock,1.0,15487,Château de Villeneuve Saumur-Champigny 2017,chateau-de-villeneuve-saumur-champigny-2017,1,-0.7153096646131122
4177.0,13.5,109.0,instock,1.0,15583,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,hortus-la-bergerie-blanc-2018,0,-0.682947815906058
4187.0,13.3,90.0,instock,1.0,16189,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,le-pas-de-lescalette-languedoc-petits-pas-2019,42,-0.6901393378409589
5959.0,15.4,32.0,instock,1.0,15766,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,domaine-labranche-laffont-madiran-vieilles-vignes-2015,0,-0.6146283575244993
4783.0,29.5,5.0,instock,1.0,13754,Maurice Schoech Pinot Gris Vendanges Tardives 2015,maurice-schoech-pinot-gris-vendanges-tardives-2015,0,-0.10762606111398354
5524.0,38.6,0.0,outofstock,1.0,15864,Domaine Chambeyron Condrieu Vernon 2018,domaine-chambeyron-condrieu-vernon-2018,1,0.2195881869240089
6042.0,8.5,0.0,outofstock,1.0,16159,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,domaine-la-croix-belle-cotes-de-thongue-rose-grillons-2019,18,-0.8627358642785814
4703.0,19.8,2.0,instock,1.0,15465,Albert Mann Crémant d'Alsace Extra Brut 2017,albert-mann-cremant-dalsace-extra-brut-2017,7,-0.4564148749566787
6104.0,33.2,0.0,outofstock,1.0,14092,Stéphane Tissot Arbois Blanc Savagnin 2015,stephane-tissot-arbois-blanc-savagnin-2015,0,0.025417094681683797
4954.0,25.0,0.0,instock,1.0,bon-cadeau-25-euros,Bon cadeau de 25€,bon-cadeau-de-25-euros,10,-0.2694353046492545
6047.0,10.9,46.0,instock,1.0,16264,Château de La Liquière Faugères L'Ampoule 2019,chateau-de-la-liquiere-faugeres-ampoule-2019,38,-0.7764376010597702
5485.0,33.4,13.0,instock,1.0,16131,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,decelle-villa-savigny-blanc-2018,3,0.032608616616584575
4281.0,11.6,4.0,instock,1.0,16330,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,chateau-de-cazeneuve-val-montferrand-caza-sorix-2019,0,-0.7512672742876169
4202.0,38.0,46.0,instock,1.0,15655,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,mas-de-daumas-gassac-igp-saint-guilhem-le-desert-blanc-2019,0,0.19801362111930607
4239.0,28.0,18.0,instock,1.0,16567,Domaine Augustin Collioure Blanc Adéodat 2019,augustin-collioure-blanc-adeodat-2019,0,-0.16156247562574053
4635.0,62.4,3.0,instock,1.0,798,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,marcel-windholtz-eau-de-vie-de-kirsch-dalsace-reserve-particuliere,0,1.0753792971772196
6887.0,21.8,24.0,instock,1.0,15736,Gratavinum Priorat 2?r 2017,gratavinum-priorat-2%cf%80r-2017,0,-0.38449965560766936
4558.0,28.1,96.0,instock,1.0,15426,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,montcalmes-larzac-rouge-2017,3,-0.15796671465829001
5958.0,8.7,44.0,instock,1.0,15577,Domaine Labranche Laffont Madiran Tradition 2016,labranche-laffont-madiran-tradition-2016,0,-0.8555443423436805
4244.0,13.5,50.0,instock,1.0,15770,La Préceptorie Côtes du Roussillon Coume Marie 2018,preceptorie-cotes-du-roussillon-coume-marie-2018,5,-0.682947815906058
4630.0,62.4,3.0,instock,1.0,793,Marcel Windholtz Eau de Vie de Coing,marcel-windholtz-eau-de-vie-de-coing,4,1.0753792971772196
5773.0,32.8,18.0,instock,1.0,15264,Decelle-Villa Auxey-Duresses Blanc 2017,decelle-villa-auxey-blanc-2017,3,0.01103405081188173
6572.0,44.0,0.0,outofstock,1.0,15704,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,decelle-villa-saint-aubin-dumay-2015,0,0.413759279166334
3849.0,34.3,0.0,outofstock,1.0,15296,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,pierre-jean-villa-saint-joseph-tilde-2017,0,0.06497046532363872
4573.0,67.2,9.0,instock,1.0,13604,Château de Meursault Beaune-Grèves Les Trois Journaux 1er Cru 2015,cdme-beaune-1ercru-greves-3-journaux-2015,0,1.2479758236148422
5377.0,19.0,7.0,instock,1.0,15677,Argentine Alamos Catena Malbec 2017,argentine-alamos-catena-malbec-2017,0,-0.48518096269628247
5709.0,31.7,0.0,outofstock,1.0,15035,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,alliet-chinon-rouge-noire-2016,0,-0.028519319830073317
6206.0,25.2,120.0,instock,1.0,16580,Domaine Giudicelli Patrimonio Blanc 2019,domaine-giudicelli-patrimonio-blanc-2019,41,-0.2622437827143536
4041.0,32.7,15.0,instock,1.0,14975,Pierre Gaillard Condrieu 2018,pierre-gaillard-condrieu-2018,0,0.007438289844431468
4081.0,39.0,0.0,outofstock,1.0,13117,Le Vieux Donjon Châteauneuf-du-Pape 2016,le-vieux-donjon-chateauneuf-du-pape-blanc-2016,4,0.2339712307938107
4717.0,23.4,0.0,outofstock,1.0,15658,Domaine Schoenheitz Pinot Noir Herrenreben 2017,domaine-schoenheitz-pinot-noir-herrenreben-2017,6,-0.326967480128462
4071.0,33.2,16.0,instock,1.0,15953,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,vaudieu-chateauneuf-2015,19,0.025417094681683797
4150.0,59.0,17.0,instock,1.0,1366,Champagne Mailly Grand Cru Intemporelle 2010,champagne-mailly-grand-cru-intemporelle-2010,1,0.9531234242839038
5760.0,13.1,37.0,instock,1.0,11258,Huile d'Olive Extra Vierge Planeta 50cl,huile-dolive-extra-vierge-planeta-50cl,2,-0.6973308597758598
5826.0,41.2,12.0,outofstock,1.0,15325,Agnès Levet Côte Rôtie Améthyste 2017,agnes-levet-amethyste-2017,4,0.3130779720777211
4085.0,19.0,37.0,instock,1.0,16462,Rimauresq Côtes de Provence Rouge Cru Classé 2017,rimauresq-cotes-de-provence-cru-classe-2017,7,-0.48518096269628247
4677.0,9.5,161.0,instock,1.0,15282,Domaine Rotier Gaillac Rouge Les Gravels 2016,domaine-rotier-gaillac-rouge-les-gravels-2016,1,-0.8267782546040767
4172.0,5.7,167.0,instock,1.0,16210,Maurel Pays d'Oc Chardonnay 2019,maurel-pays-oc-chardonnay-2019,43,-0.9634171713671944
4298.0,23.2,36.0,instock,1.0,16501,Domaine de La Tour Du Bon Bandol Rouge 2018,domaine-de-la-tour-du-bon-bandol-2018,1,-0.3341590020633629
5484.0,21.6,0.0,outofstock,1.0,15756,David-Beaupère Juliénas Vayolette 2017,david-beaupere-julienas-vayolette-2017,1,-0.39169117754257027
4067.0,22.0,31.0,instock,1.0,15490,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,gilles-robin-alberic-2017,19,-0.3773081336727685
4609.0,11.8,237.0,instock,1.0,15145,François Bergeret Hautes Côtes de Beaune Rouge 2017,francois-bergeret-hautes-cotes-de-beaune-rouge-2017,0,-0.744075752352716
4755.0,7.4,97.0,instock,1.0,16132,Domaine de Montgilet Vin de France Grolleau 2019,domaine-de-montgilet-vin-de-france-grolleau-2019,0,-0.9022892349205366
5063.0,67.0,0.0,outofstock,1.0,15715,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,lucien-boillot-pommard-1er-cru-les-croix-noires-2017,0,1.2407843016799411
6328.0,22.4,7.0,instock,1.0,15810,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,le-pas-de-lescalette-igp-pays-dherault-les-clapas-blanc-2018,0,-0.36292508980296667
7247.0,54.8,23.0,instock,1.0,13127-1,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,clos-du-mont-olivet-chateauneuf-du-pape-2007-2,0,0.8021014636509842
4241.0,8.9,7.0,instock,1.0,14725,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,parce-freres-hommage-fernand-blanc-2019,1,-0.8483528204087796
5712.0,57.6,0.0,outofstock,1.0,14241,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,albert-mann-gewurztraminer-vendanges-tardives-altenbourg-2015,1,0.9027827707395975
5779.0,5.8,211.0,instock,1.0,16213,Maurel Pays d'Oc Syrah 2019,maurel-pays-d-oc-syrah-2019,8,-0.9598214103997439
4248.0,14.8,64.0,instock,1.0,15033,Domaine Saint-Denis Mâcon Chardonnay 2017,domaine-saint-denis-macon-chardonnay-2017,12,-0.636202923329202
4891.0,27.9,0.0,outofstock,1.0,15807,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,jacqueson-rully-blanc-1er-cru-la-pucelle-2018,36,-0.16515823659319104
5474.0,42.0,0.0,outofstock,1.0,14679,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,domaine-saint-nicolas-fiefs-vendeens-rouge-grande-piece-2013,4,0.3418440598173247
4062.0,11.9,60.0,instock,1.0,16320,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,mourgues-du-gres-costieres-de-nimes-terre-dargence-blanc-2018,3,-0.7404799913852655
5761.0,19.5,0.0,outofstock,1.0,13849,Huiles d'Olive Extra Vierge Planeta 3x 10cl,huile-dolive-extra-vierge-planeta-3x-10cl,0,-0.46720215785903013
5932.0,59.9,3.0,instock,1.0,523,Cognac Normandin Mercier VFC,cognac-normandin-mercier-vfc,0,0.985485272990958
4227.0,12.6,49.0,instock,1.0,15261,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,cotelleraie-saint-nicolas-croisee-2018,6,-0.7153096646131122
5016.0,9.3,1.0,instock,1.0,14839,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,chateau-tour-des-gendres-bergerac-blanc-cuvee-des-conti-2017,3,-0.8339697765389776
6073.0,24.5,19.0,instock,1.0,15951,Jacqueson Rully Rouge 1er Cru Les Preaux 2018,jacqueson-rully-rouge-1er-cru-les-preaux-2018,0,-0.2874141094865068
4046.0,80.0,0.0,outofstock,1.0,15269,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,pierre-gaillard-cote-rotie-rose-pourpre-2017,6,1.7082332274485017
4056.0,12.7,0.0,outofstock,1.0,16029,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,clos-du-mont-olivet-cotes-du-rhone-vieilles-vignes-2018,10,-0.7117139036456618
4207.0,6.7,195.0,instock,1.0,16023,Domaine Montrose Côtes de Thongue Rouge 2018,montrose-cotes-de-thongue-2018,5,-0.9274595616926897
4224.0,17.2,13.0,instock,1.0,15306,Pierre Martin Sancerre Chavignol Rouge 2017,pierre-martin-sancerre-rouge-2017,2,-0.5499046601103909
5068.0,59.9,1.0,instock,1.0,15345,Albert Mann Pinot Noir Grand P 2017,albert-mann-pinot-noir-grand-p-2017,0,0.985485272990958
5737.0,11.0,12.0,instock,1.0,15369,Triennes IGP Méditerranée Rouge Les Auréliens 2016,triennes-igp-mediterranee-rouge-aureliens-2016,9,-0.7728418400923197
5801.0,24.0,62.0,instock,1.0,11277,Château Monbrison Margaux Bouquet de Monbrison 2012,margaux-bouquet-de-monbrison-2012,0,-0.30539291432375915
5809.0,17.9,0.0,outofstock,1.0,15080,Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016,saint-estephe-hauts-de-pez-2016,0,-0.5247343333382376
6106.0,74.8,15.0,instock,1.0,14106,Stéphane Tissot Château-Chalon 2011,stephane-tissot-chateau-chalon-2011,0,1.5212536571410773
4211.0,48.5,0.0,outofstock,1.0,15714,Lucien Boillot Pommard 2017,lucien-boillot-pommard-2017,1,0.575568522701605
4994.0,78.0,7.0,instock,1.0,14507,Domaine Peyre Rose Syrah Léone 2008,domaine-peyre-rose-syrah-leone-2008,0,1.6363180080994923
6665.0,27.7,8.0,instock,1.0,16068,Domaine Hauvette IGP Alpilles Jaspe 2017,domaine-hauvette-igp-alpilles-jaspe-2017,1,-0.17234975852809195
4051.0,7.7,41.0,instock,1.0,16045,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,pierre-gaillard-syrah-terre-mandrin-2018,6,-0.8915019520181852
5608.0,30.5,20.0,instock,1.0,15944,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,weinbach-gewurztraminer-theo-2018,2,-0.07166845143947888
5609.0,38.6,25.0,instock,1.0,15930,Domaine Weinbach Riesling Cuvée Colette 2018,domaine-weinbach-riesling-colette-2018,2,0.2195881869240089
5738.0,14.6,26.0,instock,1.0,15566,Triennes IGP Méditerranée Rouge Saint Auguste 2016,triennes-igp-mediterranee-rouge-saint-auguste-2016,11,-0.6433944452641029
5062.0,45.0,4.0,instock,1.0,15713,Lucien Boillot Gevrey Chambertin 2017,lucien-boillot-gevrey-chambertin-2017,2,0.44971688884083866
5551.0,36.3,18.0,instock,1.0,13957,Thierry Germain Saumur-Champigny Franc De Pied 2017,thierry-germain-saumur-champigny-franc-de-pied-2017,0,0.13688568467264803
5693.0,13.0,55.0,instock,1.0,15812,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018,11,-0.7009266207433104
6926.0,49.9,24.0,instock,1.0,15845,Château Jean Faure Saint-Emilion Grand Cru 2016,chateau-jean-faure-saint-emilion-grand-cru-2016,1,0.6259091762459115
4401.0,62.5,1.0,instock,1.0,3506,Cognac Frapin VSOP,cognac-frapin-vsop,1,1.0789750581446702
4750.0,16.4,45.0,instock,1.0,13627,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,domaine-de-montgilet-anjou-rouge-2016,2,-0.5786707478499946
4888.0,27.9,53.0,instock,1.0,15776,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,saumaize-michelin-pouilly-fuisse-les-ronchevats-2018,0,-0.16515823659319104
6280.0,10.4,0.0,outofstock,1.0,15654,Borie de Maurel Minervois Blanc La Belle Aude 2018,borie-de-maurel-minervois-blanc-belle-aude-2018,0,-0.7944164058970226
4052.0,33.7,35.0,instock,1.0,16030,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,mont-olivet-chateauneuf-pape-blanc-2019,6,0.043395899518936125
4101.0,15.8,37.0,instock,1.0,14905,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,emile-boeckel-pinot-gris-gc-zotzenberg-2016,0,-0.6002453136546974
4219.0,16.7,0.0,outofstock,1.0,12599,Domaine de l'Ecu Muscadet Orthogneiss 2014,domaine-de-lecu-muscadet-orthogneiss-2014,1,-0.5678834649476432
4603.0,31.5,39.0,instock,1.0,15147,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,catherine-et-claude-marechal-ladoix-rouge-les-chaillots-2017,1,-0.03571084176497422
4618.0,30.6,3.0,instock,1.0,14372,Alphonse Mellot Sancerre Rouge La Moussière 2014,alphonse-mellot-sancerre-rouge-la-moussiere-2014,0,-0.06807269047202837
4286.0,69.8,4.0,instock,1.0,16066,Domaine Hauvette Les Baux de Provence Amethyste 2017,hauvette-baux-provence-amethyste-2017,10,1.3414656087685541
6618.0,13.5,2.0,instock,1.0,15539,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,clos-du-mont-olivet-vins-de-pays-du-gard-confluence-2017,0,-0.682947815906058
4392.0,49.5,13.0,instock,1.0,11586,Wemyss Malts Blended Malt Scotch Whisky Spice King,whisky-wemyss-spice-king,0,0.6115261323761096
4725.0,23.4,1.0,instock,1.0,16010,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,francois-baur-riesling-grand-cru-brand-clos-de-la-treille-2017,0,-0.326967480128462
4356.0,51.6,5.0,instock,1.0,12585,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,champagne-egly-ouriet-premier-cru-vrigny,12,0.6870371126925695
4711.0,55.4,9.0,instock,1.0,16119,Albert Mann Riesling Grand Cru Schlossberg 2018,albert-mann-riesling-grand-cru-schlossberg-2018,1,0.8236760294556871
4964.0,12.1,72.0,instock,1.0,16515,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,chateau-turcaud-bordeaux-rouge-cuvee-majeure-2018,6,-0.7332884694503645
5481.0,11.5,46.0,instock,1.0,15138,Domaine Bulliat Moulin-à-Vent 2017,domaine-bulliat-moulin-a-vent-2017,0,-0.7548630352550674
5818.0,63.5,19.0,instock,1.0,15241,Maison Trimbach Riesling Grand Cru Schlossberg 2015,maison-trimbach-riesling-grand-cru-schlossberg-2015,0,1.1149326678191749
4108.0,31.7,0.0,outofstock,1.0,15353,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,zind-humbrecht-riesling-herrenweg-turckheim-2017,2,-0.028519319830073317
4210.0,79.8,0.0,outofstock,1.0,15720,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,lucien-boillot-nuits-saint-georges-1ercru-pruliers-2017,0,1.7010417055136007
5024.0,45.0,0.0,outofstock,1.0,11996,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,champagne-agrapart-fils-les-7-crus-brut-blanc-de-blancs,0,0.44971688884083866
4164.0,7.6,19.0,instock,1.0,13453,Parés Baltà Penedès Mas Petit 2015,pares-balta-penedes-mas-petit-2015,20,-0.8950977129856355
4619.0,59.0,5.0,instock,1.0,11049,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,alphonse-mellot-sancerre-rouge-en-grands-champs-2012,0,0.9531234242839038
4876.0,22.8,4.0,instock,1.0,16289,Tempier Bandol Rosé 2019,tempier-bandol-rose-2019,22,-0.34854204593316473
5963.0,13.5,28.0,instock,1.0,15574,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,ancienne-cure-bergerac-blanc-sec-2016,0,-0.682947815906058
6222.0,26.4,10.0,instock,1.0,7032,Planeta Sicilia Passito di Noto 2016,planeta-sicilia-passito-di-noto-2016,0,-0.21909465110494802
4722.0,13.7,0.0,outofstock,1.0,15880,François Baur Pinot Gris Herrenweg de Turckheim 2018,francois-baur-pinot-gris-herrenweg-de-turckheim-2018,1,-0.6757562939711572
4862.0,9.9,168.0,instock,1.0,16047,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,philippe-nusswitz-duche-uzes-orenia-blanc-2018,12,-0.8123952107342749
4057.0,8.7,112.0,instock,1.0,16039,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,mourgues-galets-dores-2019,18,-0.8555443423436805
4075.0,14.7,54.0,instock,1.0,16069,Plateau des Chênes Lirac 2015,plateau-chenes-lirac-2015,0,-0.6397986842966525
4083.0,17.0,0.0,outofstock,1.0,16296,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",rimauresq-provence-r-blanc-2019,0,-0.5570961820452918
4678.0,29.8,30.0,instock,1.0,15281,Domaine Rotier Gaillac Rouge L'Ame 2016,domaine-rotier-gaillac-rouge-lame-2016,0,-0.09683877821163211
4712.0,15.8,0.0,outofstock,1.0,15667,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,domaine-schoenheitz-cremant-dalsace-memoire-granit-extra-brut,1,-0.6002453136546974
4784.0,28.5,10.0,instock,1.0,15734,Maurice Schoech Riesling Vendanges Tardives 2017,maurice-schoech-riesling-vendanges-tardives-2017,0,-0.1435836707884882
4899.0,21.2,35.0,instock,1.0,16062,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,domaine-brintet-mercurey-blanc-vieilles-vignes-2018,9,-0.4060742214123722
5545.0,65.9,0.0,outofstock,1.0,14827,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,marc-colin-et-fils-chassagne-montrachet-blanc-les-caillerets-1er-cru-2016,7,1.2012309310379863
4275.0,14.9,14.0,instock,1.0,14864,I Fabbri Chianti Classico Lamole 2017,i-fabbri-chianti-classico-lamole-2017,12,-0.6326071623617516
4708.0,32.6,15.0,instock,1.0,14700,Albert Mann Pinot Gris Grand Cru Furstentum 2016,albert-mann-pinot-gris-grand-cru-furstentum-2016,8,0.0038425288769809514
5614.0,19.2,39.0,instock,1.0,14856,Albert Boxler Crémant d'Alsace Brut 2014,albert-boxler-cremant-2014,3,-0.47798944076138156
5956.0,17.2,12.0,instock,1.0,15895,Clos du Prieur Terrasses du Larzac 2018,clos-du-prieur-terrasses-du-larzac-2018,0,-0.5499046601103909
6107.0,62.4,4.0,instock,1.0,14101,Stéphane Tissot Arbois Vin Jaune En Spois 2011,stephane-tissot-arbois-vin-jaune-en-spois-2011,0,1.0753792971772196
4076.0,14.05,53.0,instock,1.0,13072,Plateau des Chênes Lirac 2016,plateau-des-chenes-lirac-blanc-2016,4,-0.6631711305850805
4261.0,9.9,89.0,instock,1.0,15662,Chermette Domaine du Vissoux Beaujolais Griottes 2018,chermette-domaine-du-vissoux-beaujolais-griottes-2018,1,-0.8123952107342749
4072.0,32.0,28.0,instock,1.0,12045,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,chateau-de-vaudieu-chateauneuf-du-pape-blanc-2015,1,-0.017732036927721895
4223.0,9.7,180.0,instock,1.0,16585,Xavier Frissant Touraine Sauvignon 2019,xavier-frissant-touraine-sauvignon-2019,3,-0.8195867326691758
4257.0,31.7,0.0,outofstock,1.0,12476,Domaine Huet Vouvray Le Mont Moelleux 2015,domaine-huet-vouvray-le-mont-moelleux-2015,0,-0.028519319830073317
4620.0,11.9,106.0,instock,1.0,15850,Bernard Baudry Chinon Rouge Les Granges 2018,bernard-baudry-chinon-rouge-les-granges-2018,6,-0.7404799913852655
4653.0,36.2,18.0,instock,1.0,13515,Thierry Germain Saumur-Champigny Franc De Pied 2016,thierry-germain-saumur-champigny-franc-de-pied-2016,0,0.13328992370519777
4277.0,24.8,0.0,outofstock,1.0,14865,I Fabbri Chianti Classico Riserva 2015,i-fabbri-chianti-classico-riserva-2015,3,-0.2766268265841554
4301.0,17.5,14.0,instock,1.0,16553,Domaine de La Tour Du Bon Bandol Rosé 2019,domaine-de-la-tour-du-bon-bandol-rose-2019,3,-0.5391173772080394
5769.0,33.6,0.0,outofstock,1.0,15254,Camille Giroud Marsannay Rouge Les Longeroies 2016,camille-giroud-marsannay-longeroies-2016,0,0.039800138551485606
5819.0,56.0,1.0,instock,1.0,11933,Maison Trimbach Riesling Cuvée Frédéric Emile 2008,maison-trimbach-riesling-cfe-2008,1,0.8452505952603899
4397.0,59.0,7.0,instock,1.0,12639,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,whisky-wemyss-the-hive-batch-strength,0,0.9531234242839038
4978.0,18.5,0.0,outofstock,1.0,13313,Château Dutruch Grand Poujeaux Moulis 2016,chateau-dutruch-grand-poujeaux-moulis-2016,0,-0.5031597675335348
5950.0,46.0,0.0,outofstock,1.0,15432,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,domaine-de-vaccelli-ajaccio-rouge-granit-2016,5,0.48567449851534333
4865.0,9.8,1.0,instock,1.0,16274,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,mourgues-du-gres-costieres-de-nimes-capitelles-rose-2018,13,-0.8159909717017253
5969.0,69.0,0.0,outofstock,1.0,13211,Zind-Humbrecht Riesling Clos Windsbuhl 2014,zind-humbrecht-riesling-clos-windsbuhl-2014,0,1.3126995210289505
