product_id,post_title,price,stock_quantity,chiffre_affaires_produit,chiffre_affaires_total
4407.0,Cognac Frapin Cigar Blend,104.0,6.0,624.0,388287.4999999999
5894.0,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,15.4,18.0,277.2,388287.4999999999
5951.0,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,74.5,6.0,447.0,388287.4999999999
4051.0,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,7.7,41.0,315.7,388287.4999999999
5003.0,David Duband Morey-Saint-Denis 2017,48.7,9.0,438.3,388287.4999999999
4105.0,Emile Boeckel Sylvaner Vieilles Vignes 2019,6.8,42.0,285.59999999999997,388287.4999999999
4244.0,La Préceptorie Côtes du Roussillon Coume Marie 2018,13.5,50.0,675.0,388287.4999999999
4246.0,Domaine Saint-Denis Mâcon Lugny 2017,15.3,25.0,382.5,388287.4999999999
4662.0,Pierre Martin Sancerre Les Monts Damnés 2018,20.8,24.0,499.20000000000005,388287.4999999999
4139.0,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,77.4,7.0,541.8000000000001,388287.4999999999
4215.0,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,26.5,0.0,0.0,388287.4999999999
6620.0,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,51.0,2.0,102.0,388287.4999999999
5026.0,Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012,86.8,2.0,173.6,388287.4999999999
5766.0,Camille Giroud Auxey-Duresses Blanc 2017,35.6,30.0,1068.0,388287.4999999999
6206.0,Domaine Giudicelli Patrimonio Blanc 2019,25.2,120.0,3024.0,388287.4999999999
5722.0,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,7.1,118.0,837.8,388287.4999999999
4299.0,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2018,39.1,18.0,703.8000000000001,388287.4999999999
4081.0,Le Vieux Donjon Châteauneuf-du-Pape 2016,39.0,0.0,0.0,388287.4999999999
6137.0,Domaine de Vaccelli Ajaccio Blanc Sirocco 2017,46.0,0.0,0.0,388287.4999999999
5906.0,Domaine de Montbourgeau L'Etoile En Banode 2016,19.8,0.0,0.0,388287.4999999999
4865.0,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,9.8,1.0,9.8,388287.4999999999
5445.0,La Préceptorie Maury Blanc 2015,16.3,11.0,179.3,388287.4999999999
4248.0,Domaine Saint-Denis Mâcon Chardonnay 2017,14.8,64.0,947.2,388287.4999999999
5474.0,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,42.0,0.0,0.0,388287.4999999999
5922.0,Albert Mann Pinot Noir Clos de la Faille 2017,48.5,0.0,0.0,388287.4999999999
4632.0,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,50.0,3.0,150.0,388287.4999999999
4167.0,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,14.3,36.0,514.8000000000001,388287.4999999999
6278.0,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,9.0,69.0,621.0,388287.4999999999
4860.0,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,8.7,85.0,739.4999999999999,388287.4999999999
5950.0,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,46.0,0.0,0.0,388287.4999999999
6109.0,Gilles Robin Saint-Joseph Rouge André Péalat 2010,39.2,0.0,0.0,388287.4999999999
4186.0,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,16.6,0.0,0.0,388287.4999999999
5810.0,Château Tour De Pez Saint-Estèphe 2017,24.0,95.0,2280.0,388287.4999999999
4965.0,Château Turcaud Entre-Deux-Mers 2019,7.1,203.0,1441.3,388287.4999999999
6585.0,La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018,19.0,38.0,722.0,388287.4999999999
7247.0,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,54.8,23.0,1260.3999999999999,388287.4999999999
4276.0,I Fabbri Chianti Classico Terra Di Lamole 2015,17.6,1.0,17.6,388287.4999999999
3849.0,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0.0,0.0,388287.4999999999
4795.0,Emile Boeckel Crémant Brut Rosé,12.0,34.0,408.0,388287.4999999999
4753.0,Domaine de Montgilet Coteaux de l'Aubance 2017,12.0,76.0,912.0,388287.4999999999
4792.0,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,21.0,13.0,273.0,388287.4999999999
4715.0,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,11.1,30.0,333.0,388287.4999999999
6615.0,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,32.8,8.0,262.4,388287.4999999999
5818.0,Maison Trimbach Riesling Grand Cru Schlossberg 2015,63.5,19.0,1206.5,388287.4999999999
6631.0,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,47.2,12.0,566.4000000000001,388287.4999999999
4040.0,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,34.3,0.0,0.0,388287.4999999999
6617.0,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,9.9,12.0,118.80000000000001,388287.4999999999
6569.0,Decelle-Villa Chorey-Lès-Beaune 2016,29.0,6.0,174.0,388287.4999999999
4208.0,Domaine Montrose Côtes de Thongue Rosé 2019,7.6,578.0,4392.8,388287.4999999999
4609.0,François Bergeret Hautes Côtes de Beaune Rouge 2017,11.8,237.0,2796.6000000000004,388287.4999999999
4980.0,Château La Tour l'Aspic Pauillac 2014,26.5,88.0,2332.0,388287.4999999999
4263.0,Chermette Domaine du Vissoux Fleurie Poncié 2018,15.8,50.0,790.0,388287.4999999999
4711.0,Albert Mann Riesling Grand Cru Schlossberg 2018,55.4,9.0,498.59999999999997,388287.4999999999
4301.0,Domaine de La Tour Du Bon Bandol Rosé 2019,17.5,14.0,245.0,388287.4999999999
4137.0,Zind-Humbrecht Muscat Grand Cru Goldert 2015,29.8,0.0,0.0,388287.4999999999
5062.0,Lucien Boillot Gevrey Chambertin 2017,45.0,4.0,180.0,388287.4999999999
6225.0,Le Pas de l'Escalette IGP Hérault Ze Cinsault 2017,20.4,0.0,0.0,388287.4999999999
5816.0,Maison Trimbach Riesling 2017,16.9,5.0,84.5,388287.4999999999
4356.0,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,51.6,5.0,258.0,388287.4999999999
5391.0,Australie Maverick Trial Hill Riesling 2010,24.2,17.0,411.4,388287.4999999999
6212.0,Domaine des Comtes Lafon Volnay 1er Cru Santenots du Milieu 2015,115.0,2.0,230.0,388287.4999999999
4049.0,Pierre Gaillard Saint-Joseph Rouge 2018,19.3,46.0,887.8000000000001,388287.4999999999
4902.0,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,46.0,11.0,506.0,388287.4999999999
4225.0,Pierre Martin Sancerre Chavignol Blanc 2019,16.9,20.0,338.0,388287.4999999999
4179.0,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,24.0,73.0,1752.0,388287.4999999999
5704.0,Domaine de l'Ecu Muscadet Gneiss 2015,16.9,5.0,84.5,388287.4999999999
5446.0,Parcé Frères Banyuls Rimage 2018,16.2,30.0,486.0,388287.4999999999
4619.0,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,59.0,5.0,295.0,388287.4999999999
4931.0,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,27.8,11.0,305.8,388287.4999999999
5397.0,Chili De Martino Viejas Tinajas Cinsault 2013,24.0,6.0,144.0,388287.4999999999
4631.0,Marcel Windholtz Eau de Vie de Baie de Houx,76.8,3.0,230.39999999999998,388287.4999999999
5008.0,Domaine des Comtes Lafon Volnay 1er Cru Santenots du Milieu 2013,105.0,10.0,1050.0,388287.4999999999
5483.0,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,17.9,22.0,393.79999999999995,388287.4999999999
4253.0,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,59.6,15.0,894.0,388287.4999999999
4918.0,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,37.2,0.0,0.0,388287.4999999999
5890.0,Saumaize-Michelin Saint-Véran Les Crèches 2018,19.3,55.0,1061.5,388287.4999999999
4355.0,Champagne Egly-Ouriet Grand Cru Blanc de Noirs,126.5,2.0,253.0,388287.4999999999
5061.0,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,52.6,24.0,1262.4,388287.4999999999
6884.0,Domino Romano Ribera del Duero RDR 2015,46.5,12.0,558.0,388287.4999999999
4649.0,Bernard Baudry Chinon Blanc 2018,16.5,5.0,82.5,388287.4999999999
4095.0,Paul Ginglinger Muscat Caroline 2018,12.6,19.0,239.4,388287.4999999999
5067.0,Albert Mann Pinot Noir Grand H 2017,59.9,0.0,0.0,388287.4999999999
5739.0,Triennes IGP Méditerranée Rouge Merlot 2016,10.7,39.0,417.29999999999995,388287.4999999999
5382.0,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,22.8,11.0,250.8,388287.4999999999
4097.0,Paul Ginglinger Pinot Gris Les Prelats 2018,12.8,26.0,332.8,388287.4999999999
4101.0,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,15.8,37.0,584.6,388287.4999999999
5773.0,Decelle-Villa Auxey-Duresses Blanc 2017,32.8,18.0,590.4,388287.4999999999
6042.0,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,8.5,0.0,0.0,388287.4999999999
4106.0,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,12.6,26.0,327.59999999999997,388287.4999999999
4597.0,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,61.6,0.0,0.0,388287.4999999999
4930.0,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,17.5,9.0,157.5,388287.4999999999
5548.0,Thierry Germain Saumur-Champigny Outre Terre 2017,48.8,6.0,292.79999999999995,388287.4999999999
4758.0,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,24.3,22.0,534.6,388287.4999999999
4924.0,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,12.8,0.0,0.0,388287.4999999999
6622.0,Thierry Germain Saumur-Champigny Les Mémoires 2018,42.2,12.0,506.40000000000003,388287.4999999999
4687.0,Cosse-Maisonneuve Cahors Le Sid 2014,30.1,36.0,1083.6000000000001,388287.4999999999
5819.0,Maison Trimbach Riesling Cuvée Frédéric Emile 2008,56.0,1.0,56.0,388287.4999999999
4074.0,Domaine de la Jérôme Côtes du Rhône Village 201,12.7,50.0,635.0,388287.4999999999
4603.0,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,31.5,39.0,1228.5,388287.4999999999
5395.0,Chili Errazuriz Cabernet Sauvignon 2016,12.7,6.0,76.19999999999999,388287.4999999999
5027.0,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,62.1,0.0,0.0,388287.4999999999
6127.0,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,10.6,66.0,699.6,388287.4999999999
5547.0,Thierry Germain Saumur-Champigny Terres Chaudes 2017,24.6,32.0,787.2,388287.4999999999
5916.0,Wemyss Malts Single Cask Scotch Whisky Chocolate Moka Cake 2005 Strathclyde,93.0,3.0,279.0,388287.4999999999
5693.0,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,13.0,55.0,715.0,388287.4999999999
5384.0,Liban Vallée de la Békaa Château Marsyas 2012,28.8,0.0,0.0,388287.4999999999
4914.0,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,25.9,6.0,155.39999999999998,388287.4999999999
6280.0,Borie de Maurel Minervois Blanc La Belle Aude 2018,10.4,0.0,0.0,388287.4999999999
4404.0,Cognac Frapin Château de Fontpinot XO,108.5,2.0,217.0,388287.4999999999
5545.0,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,65.9,0.0,0.0,388287.4999999999
4888.0,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,27.9,53.0,1478.6999999999998,388287.4999999999
4977.0,Château Lafont Menaut Pessac-Leognan Blanc 2017,16.3,47.0,766.1,388287.4999999999
4629.0,Marcel Windholtz Eau de Vie de Fraise,52.4,3.0,157.2,388287.4999999999
4141.0,Champagne Gosset Grande Réserve,39.0,1.0,39.0,388287.4999999999
4610.0,François Bergeret Hautes Côtes de Beaune Blanc 2018,13.1,114.0,1493.3999999999999,388287.4999999999
6223.0,Planeta Sicilia Chardonnay 2017,26.7,1.0,26.7,388287.4999999999
5779.0,Maurel Pays d'Oc Syrah 2019,5.8,211.0,1223.8,388287.4999999999
5389.0,Australie Maverick Breechens Blend 2012,16.1,5.0,80.5,388287.4999999999
4406.0,Cognac Frapin Château de Fontpinot 1989 20 Ans d'Age,157.0,3.0,471.0,388287.4999999999
6618.0,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,13.5,2.0,27.0,388287.4999999999
5439.0,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,13.2,0.0,0.0,388287.4999999999
5820.0,Maison Trimbach Riesling Cuvée Frédéric Emile 2012,63.5,7.0,444.5,388287.4999999999
4200.0,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,5.8,190.0,1102.0,388287.4999999999
5703.0,Domaine de l'Ecu Muscadet Taurus 2012,29.4,1.0,29.4,388287.4999999999
4183.0,Borie La Vitarèle Saint-Chinian Les Crès 2016,21.4,48.0,1027.1999999999998,388287.4999999999
5769.0,Camille Giroud Marsannay Rouge Les Longeroies 2016,33.6,0.0,0.0,388287.4999999999
5396.0,Chili De Martino Gallardia Cinsault 2017,17.1,34.0,581.4000000000001,388287.4999999999
4193.0,Château de La Liquière Faugères Cistus Blanc 2019,13.5,55.0,742.5,388287.4999999999
4396.0,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,62.0,7.0,434.0,388287.4999999999
6041.0,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,71.7,4.0,286.8,388287.4999999999
5706.0,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,10.3,22.0,226.60000000000002,388287.4999999999
4858.0,Château Turcaud Bordeaux Rosé 2019,6.5,257.0,1670.5,388287.4999999999
4357.0,Champagne Larmandier-Bernier Latitude,39.0,0.0,0.0,388287.4999999999
4148.0,Champagne Mailly Grand Cru Brut Rosé,37.5,18.0,675.0,388287.4999999999
4704.0,Albert Mann Gewurztraminer 2017,18.2,0.0,0.0,388287.4999999999
5552.0,Thierry Germain Saumur Blanc Clos Roman 2016,57.7,12.0,692.4000000000001,388287.4999999999
4734.0,Camin Larredya Jurançon Moelleux Costat Darrer 2018,15.3,36.0,550.8000000000001,388287.4999999999
6101.0,Stéphane Tissot Arbois Blanc La Mailloche 2016,36.9,16.0,590.4,388287.4999999999
4690.0,Domaine Plageoles Vin de France Contre-Pied 2016,12.8,15.0,192.0,388287.4999999999
5551.0,Thierry Germain Saumur-Champigny Franc De Pied 2017,36.3,18.0,653.4,388287.4999999999
4673.0,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,19.8,35.0,693.0,388287.4999999999
5524.0,Domaine Chambeyron Condrieu Vernon 2018,38.6,0.0,0.0,388287.4999999999
4166.0,Ollieux Romanis Corbières Boutenac Atal Sia 2017,20.5,8.0,164.0,388287.4999999999
5398.0,Chili Montsecano (Ostertag) Pinot Noir 2013,39.0,10.0,390.0,388287.4999999999
5610.0,Domaine Weinbach Pinot Blanc 2017,18.0,11.0,198.0,388287.4999999999
6213.0,Domaine des Comtes Lafon Volnay 1er Cru Santenots du Milieu 2016,121.0,7.0,847.0,388287.4999999999
4227.0,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,12.6,49.0,617.4,388287.4999999999
5002.0,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,64.9,1.0,64.9,388287.4999999999
5554.0,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,38.0,10.0,380.0,388287.4999999999
4221.0,Xavier Frissant Touraine Les Roses du Clos 2018,12.8,83.0,1062.4,388287.4999999999
4739.0,Jean-Paul Brun Beaujolais Le Ronsay 2016,7.4,50.0,370.0,388287.4999999999
6103.0,Stéphane Tissot Arbois Trousseau Amphore 2017,40.7,0.0,0.0,388287.4999999999
5892.0,Coteaux Champenois Egly-Ouriet Ambonnay Rouge 2016,191.3,10.0,1913.0,388287.4999999999
6626.0,Weingut Besson-Strasser Zürich Räuschling 2018,33.2,1.0,33.2,388287.4999999999
6279.0,Borie de Maurel Minervois Rouge Maxime 2003,45.9,10.0,459.0,388287.4999999999
4797.0,Domaine Peyre Rose Clos des Cistes 2008,78.0,0.0,0.0,388287.4999999999
4686.0,Cosse Maisonneuve Cahors Solis 2018,14.0,6.0,84.0,388287.4999999999
5817.0,Maison Trimbach Riesling Grand Cru Geisberg 2012,57.6,5.0,288.0,388287.4999999999
4668.0,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,12.3,23.0,282.90000000000003,388287.4999999999
4405.0,Cognac Frapin Château de Fontpinot XO 1/2,68.1,6.0,408.59999999999997,388287.4999999999
5479.0,Domaine Bulliat Beaujolais Blanc 2019,10.2,69.0,703.8,388287.4999999999
4270.0,Domaine Sérol Côte Roannaise Les Millerands 2018,15.5,31.0,480.5,388287.4999999999
4303.0,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,30.0,0.0,0.0,388287.4999999999
4399.0,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,59.0,6.0,354.0,388287.4999999999
4752.0,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,27.9,42.0,1171.8,388287.4999999999
5004.0,David Duband Vosne Romanée 2017,59.4,1.0,59.4,388287.4999999999
4903.0,Domaine Des Croix Corton Grand Cru Les Grèves 2017,102.3,20.0,2046.0,388287.4999999999
4927.0,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,6.5,0.0,0.0,388287.4999999999
4217.0,Domaine de l'Ecu Muscadet Granite 2018,17.1,17.0,290.70000000000005,388287.4999999999
5742.0,Domaine Clerget Chambolle-Musigny 2014,42.1,0.0,0.0,388287.4999999999
5612.0,Domaine Weinbach Gewurztraminer Grand Cru Furstentum SGN 2010 1/2,124.8,12.0,1497.6,388287.4999999999
5481.0,Domaine Bulliat Moulin-à-Vent 2017,11.5,46.0,529.0,388287.4999999999
6107.0,Stéphane Tissot Arbois Vin Jaune En Spois 2011,62.4,4.0,249.6,388287.4999999999
4776.0,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,6.8,11.0,74.8,388287.4999999999
4219.0,Domaine de l'Ecu Muscadet Orthogneiss 2014,16.7,0.0,0.0,388287.4999999999
4171.0,Le Hameau Des Ollieux Monsieur Pinot 2017,7.8,65.0,507.0,388287.4999999999
5753.0,Château de la Selve Vin de France Petite Selve 2019,10.1,101.0,1020.0999999999999,388287.4999999999
4650.0,Thierry Germain Saumur Blanc L'Insolite 2018,25.3,14.0,354.2,388287.4999999999
5917.0,Wemyss Malts Single Cask Scotch Whisky Choc 'n' Nut Pretzel 2001 Bunnahabhain,122.0,4.0,488.0,388287.4999999999
4707.0,Albert Mann Pinot Gris Cuvée Albert 2017,22.8,13.0,296.40000000000003,388287.4999999999
4717.0,Domaine Schoenheitz Pinot Noir Herrenreben 2017,23.4,0.0,0.0,388287.4999999999
6926.0,Château Jean Faure Saint-Emilion Grand Cru 2016,49.9,24.0,1197.6,388287.4999999999
6105.0,Stéphane Tissot Côtes du Jura Sursis 2017,34.8,1.0,34.8,388287.4999999999
4886.0,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,28.4,48.0,1363.1999999999998,388287.4999999999
4936.0,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,11.1,88.0,976.8,388287.4999999999
4224.0,Pierre Martin Sancerre Chavignol Rouge 2017,17.2,13.0,223.6,388287.4999999999
5394.0,Chili Valdivieso Merlot 2017,10.7,4.0,42.8,388287.4999999999
6129.0,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,5.2,30.0,156.0,388287.4999999999
4900.0,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,20.8,42.0,873.6,388287.4999999999
4740.0,Jean-Paul Brun Beaujolais L'Ancien 2016,9.7,8.0,77.6,388287.4999999999
4749.0,Domaine de Montgilet Anjou Blanc 2016,11.9,140.0,1666.0,388287.4999999999
4978.0,Château Dutruch Grand Poujeaux Moulis 2016,18.5,0.0,0.0,388287.4999999999
4938.0,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,12.5,0.0,0.0,388287.4999999999
